,Unnamed: 0.1,Unnamed: 0,GalaxyID,n_r,pa_r,q_r,re_r,mag_r,flag_r,MassType_Star,MassType_Gas,MassType_DM,MassType_BH,BlackHoleMass,InitialMassWeightedStellarAge,StarFormationRate,xc_centroid,yc_centroid,ellipticity_centroid,elongation_centroid,orientation_centroid,xc_asymmetry,yc_asymmetry,ellipticity_asymmetry,elongation_asymmetry,orientation_asymmetry,flux_circ,flux_ellip,rpetro_circ,rpetro_ellip,rmax_circ,rmax_ellip,rhalf_circ,rhalf_ellip,r20,r80,gini,m20,gini_m20_bulge,sn_per_pixel,concentration,asymmetry,smoothness,multimode,intensity,deviation,outer_asymmetry,shape_asymmetry,sersic_amplitude,sersic_rhalf,sersic_n,sersic_xc,sersic_yc,sersic_ellip,sersic_theta,sky_mean,sky_median,sky_sigma,xmin_stamp,ymin_stamp,xmax_stamp,ymax_stamp,nx_stamp,ny_stamp,flag,flag_sersic,DiscToTotal
11,11,11.0,33116.0,3.0169,28.5012,0.4745,4.921,18.5227,0.0,13611606000.0,0.0,114643927000.0,16335147.0,1951996.6,7.7352343,0.0,167.6781057870719,165.64693232572824,0.0457227283801076,1.0479134626170996,-0.0211642410456934,167.71535285598662,167.31113507449953,0.0430300114662215,1.0449648494537953,-0.021090086198384,0.1709063467404028,0.1708958494753418,47.04020428877043,47.97904617162156,121.11245791015932,123.70537397543772,17.716364420611065,18.11356609547044,5.982363083885847,37.605972113720206,0.5919962634674107,-2.201751542196462,0.496195322905832,0.0383892978519935,3.991920259002364,0.164733629718851,0.0020095596199081,0.0,0.0,0.0321317116057537,0.1711875422164089,0.1255568984835808,4.036099580194033e-05,16.507664943341666,1.6464068172275188,167.73192962408314,167.3041847828779,0.0405170303868147,2.792789820484588,-1.0515655448222168e-10,9.63419581895753e-10,6.359361583544413e-08,8.0,6.0,331.0,329.0,324.0,324.0,0.0,0.0,0.6390605430323568
12,12,12.0,33641.0,0.9705,-88.901,0.5577,3.119,18.8635,0.0,13998310400.0,0.0,132521591000.0,10865242.0,965238.3,8.722791,0.0,169.30994869708766,166.59032443936107,0.026867174180842,1.027608948612155,-0.5457498913403858,168.82949073546274,167.0560231830243,0.0277033387748983,1.028492681174069,-0.5533015735898322,0.1413022098846498,0.1412931849629735,27.84280180332916,28.219793458577737,84.20467382619209,86.20156916239821,13.204972503264605,13.381462603902568,6.305094189562175,22.0808659918786,0.4964596549301682,-1.752158476787648,-0.2882788836818273,0.0638053976624561,2.721622616525148,0.1279381446636423,0.0249025599611913,0.0,0.0,0.0735345784107299,0.1304518803188168,0.1212119525568888,6.281867551374824e-05,13.759783917500464,1.135214398420434,168.78848422684268,166.87904895471468,0.0615096713132382,2.259508865778143,3.073525534191074e-09,4.466147660586185e-09,4.9504117317418283e-08,36.0,30.0,305.0,299.0,270.0,270.0,0.0,0.0,0.5814883590441069
13,13,13.0,34157.0,1.0893,-40.2895,0.3848,3.573,18.1107,0.0,31275702300.0,0.0,50142777000.0,41310584.0,31759236.0,9.526835,0.0,167.44630868805726,167.57503214430432,0.2271919122762209,1.2939823170657927,-0.1199792198014691,167.44958665604392,167.24506556730344,0.2269144960816053,1.2935179807815385,-0.1201199179532091,0.2862105162856735,0.2856106976818713,30.42409770287276,33.23803197039345,80.59751084004166,91.47756340462692,13.325515703224443,14.51690009990052,5.7650661047386285,23.946998894387804,0.5430934403201987,-1.836521894628494,0.0010222025625301,0.0847328403925831,3.092234013404473,0.076071495764457,0.0116235510809673,0.0,0.0,0.0287816632914474,0.1017695469381359,0.1163909068356191,0.0001652633080125,14.743064398200872,0.9594813747936846,167.79541628141433,167.28470418292653,0.3918377880503532,2.992979836610941,1.186804964013254e-09,-1.3045830947704908e-09,9.942887445537673e-08,65.0,61.0,280.0,276.0,216.0,216.0,0.0,0.0,0.5726544033237779
14,14,14.0,35658.0,1.4535,5.5469,0.5046,5.694,18.2086,0.0,24215908400.0,0.0,113315709000.0,14516975.0,1493041.2,7.898739,0.0,168.54714540196946,167.49389228699172,0.0961664783766008,1.1063984418323782,-0.4433818674643665,167.81293901606614,167.60495246060503,0.0964351002910863,1.106727364378755,-0.4422823451339524,0.2602463372951739,0.2604978179642076,48.94780947493039,51.84771336110493,145.56734926763326,151.18542495278763,21.220099175245444,22.20972501539168,8.518506446693896,39.6017354583421,0.5653306723387044,-1.9257651809089924,0.1729420984465184,0.0461248699856121,3.3367538096432883,0.0999535802515659,0.0112151239048302,0.000143389733295,0.0,0.0280775185240498,0.1129568056559072,0.0650247165190506,4.22417620718934e-05,22.459367898958405,1.4166607211344566,167.97278551412597,167.66143044766514,0.1667056741298228,3.064291246541654,6.5827410304610645e-09,6.065650825711045e-09,9.434539767280524e-08,0.0,0.0,335.0,335.0,336.0,336.0,0.0,0.0,0.765082697592561
16,16,16.0,37177.0,1.2851,-6.421,0.8066,3.694,18.2963,0.0,22971785200.0,0.0,78297194000.0,10853990.0,3083939.0,8.581339,0.0,166.3669350982225,168.11714989960933,0.0946115069336497,1.104498243194169,-0.0140108751953793,166.25911104160136,167.8149610718724,0.0944704131843318,1.1043261474388053,-0.0134755014348807,0.2307688713111825,0.2305802218440005,32.4235672344943,33.85668098492767,97.93680785907904,101.19031376777356,15.241415257763377,15.84093648516554,6.886881548025495,25.938701095471306,0.5167606531569464,-1.757078528909819,-0.1843793463386109,0.0692852383374566,2.8796280562914216,0.0838748286628222,0.0185437879313454,0.0,0.0,0.0424514917488167,0.0796585420493568,0.1054295523998658,7.894261760224505e-05,16.602594875518307,1.18283437398459,166.41536568149155,167.9219655877455,0.1925579759515533,3.1197082902849607,6.57910211559107e-10,3.4457741425136303e-09,7.970583963426896e-08,34.0,33.0,307.0,306.0,274.0,274.0,0.0,0.0,0.7330597060598111
17,17,17.0,37879.0,1.6089,-50.9365,0.5286,2.166,18.5681,0.0,19706650600.0,0.0,57423757000.0,28034106.0,22159704.0,9.174948,0.0,167.53993535364458,167.48863464796332,0.0281649057508698,1.0289811573152037,-1.0881372430249707,167.57373059297709,167.29014695409086,0.0282704825223268,1.0290929543806684,-1.0895606264999826,0.1774567273977417,0.1774594273894427,18.43016816076956,18.69571517983553,61.87911581854444,63.004388617849145,9.089452583843348,9.225333264965904,4.248953048244775,14.94975100829935,0.5005060543551283,-1.7542887369069564,-0.2667729362655939,0.1061444276964702,2.7317601368189948,0.0386972625861842,0.0374424405696812,0.0,0.0,0.0308034642254711,0.0720463117139791,0.0956296937005064,0.0001435067732106,9.67485405107378,1.3469035941740577,167.531067754687,167.37406996430298,0.0103032861665223,2.5351918889471974,-4.5585898328931754e-10,4.587903404191325e-11,6.72673072675585e-08,49.0,45.0,294.0,290.0,246.0,246.0,0.0,0.0,0.2627019811258276
19,19,19.0,40905.0,2.1017,-20.6854,0.5942,4.463,18.6011,0.0,13129324500.0,0.0,92122325000.0,14578721.0,1609548.6,6.9448395,0.0,168.0123508128106,167.21088869683558,0.028013007893248,1.028820352659793,1.2473696776302674,167.65073422461427,167.36862315256053,0.0278594358455839,1.0286578267308664,1.2478520688557142,0.1625301752181337,0.1624956824857117,40.13072813685342,40.65557357134912,121.74509721928976,123.04940444004949,18.125332063716,18.34728714036892,7.33673724829325,32.25699660429525,0.5443759208023139,-1.931005528194441,0.0728476390102015,0.0455389922458948,3.215604812976269,0.10048014085366,0.010191725409952,0.0,0.0,0.0154695114590952,0.099976827579548,0.0894298670141177,3.5611196274632155e-05,19.043681274401056,1.470330802480032,167.69440865633075,167.3819406619285,0.1123505495099316,1.2489950914206969,1.5879829273062944e-10,1.3576156302864302e-09,6.099084243705074e-08,3.0,0.0,332.0,328.0,330.0,329.0,0.0,0.0,0.5543277090668501
20,20,20.0,42234.0,1.2761,77.2451,0.6533,5.517,18.2358,0.0,21211105300.0,1805512320.0,244984119000.0,14548729.0,5466799.5,6.477299,0.7066836,166.78803860557687,167.5534130141083,0.0392471851515303,1.0408504503395293,-1.1980940177675423,166.96916646579547,167.33078527387428,0.0393159768701386,1.040924982536973,-1.1974240982821749,0.2827479054536082,0.2827126524748396,43.5117124048727,44.29033827350137,125.1686842395666,130.214937754022,18.35139940878188,18.708409709207977,7.454625114475025,34.30731092293451,0.5416807866977758,-1.991618953661741,0.1015118290415761,0.0563184184166213,3.314804351961697,0.1460906624829615,0.0127303419104776,0.0019995001249687,0.0032527522750049,0.0350213547881485,0.1732901016678177,0.1389329191162606,6.495442052521827e-05,17.93029716921186,1.3036580867105736,167.07719767715787,167.40851703650316,0.0236646856124324,1.8189020125755493,-1.1758863352703918e-09,2.134290949295427e-09,1.02363306442937e-07,17.0,14.0,322.0,319.0,306.0,306.0,0.0,0.0,0.3971161438622097
21,21,21.0,43262.0,1.0689,-35.471,0.5073,1.739,18.5164,0.0,21991327700.0,0.0,37985190000.0,26051864.0,24791814.0,9.193968,0.0,166.87406164896896,167.37813394421903,0.1525217968132443,1.1799713505783624,0.0221380714327164,166.96955110144287,167.33243234341052,0.1525479971658587,1.1800078313057154,0.0219655388609282,0.1934993515244992,0.1926647582701657,15.689676837717666,16.280139652623404,54.73261154802399,63.908971548391456,7.509732120001675,7.969308094520055,3.6495711237486144,12.46966694284736,0.503177113611593,-1.6625611656120725,-0.3171183998534483,0.1388401582573244,2.6680651109330453,0.0737323718816736,0.0056922272563088,0.0,0.0,0.026041310147244,0.089353333374466,0.1054318571125569,0.0003063010427081,8.862694971180444,1.0344921864798924,167.00627715225266,167.35205191888952,0.3627922239835259,0.036380653633206,-1.1441109857482827e-09,-6.097434505820995e-10,7.00314261357964e-08,67.0,66.0,264.0,263.0,198.0,198.0,0.0,0.0,0.4244323279710282
22,22,22.0,44049.0,1.6594,78.6111,0.9005,4.548,18.6705,0.0,15863346200.0,0.0,61233910000.0,0.0,0.0,8.554281,0.0,166.9156215857725,168.54809227731042,0.1371681684245693,1.1589743950152096,-0.3888883857283992,167.06505406796953,167.8503527461456,0.1369622705987115,1.1586978945795636,-0.3903537426659964,0.1592872638900814,0.1593058321260392,39.214377267490505,42.15993073828706,142.14850961777373,146.3108981991614,18.78699098875257,20.16328503128351,7.869285849901034,31.808521221216445,0.5322730257277333,-1.8570252109097407,-0.0383300514872693,0.0462302638490471,3.033040789896252,0.0932987927526009,0.0020278963282676,0.0,0.0,0.0310298154750005,0.1190042291069377,0.1081351419834189,3.298505325570479e-05,19.79256024992718,1.3871346670131073,167.0934421221788,168.09828796406066,0.1008856452505865,2.96775627580496,-3.440196159203818e-11,-1.117849860298009e-09,5.991568235124769e-08,0.0,0.0,335.0,335.0,336.0,336.0,0.0,0.0,0.624028295410757
23,23,23.0,44842.0,1.7124,84.5503,0.7809,5.094,18.6244,0.0,15773827100.0,0.0,79935660000.0,12798981.0,1231521.9,8.095734,0.0,167.69402610060686,166.9362830366753,0.0646215165995283,1.0690859558417505,1.256314416482496,166.88003369574676,167.6867553347862,0.063906382480786,1.068269221459011,1.2624416807701242,0.1724345738795173,0.1723751167818936,48.61801758457997,50.02014478685791,127.59080166617971,132.1305493281656,20.32951628491755,21.011004861288644,8.033739500016926,38.78873176409745,0.5556672599422726,-2.037653108403095,0.2026465408375939,0.038682759184662,3.4189391742147834,0.0839236911428615,0.0068450590503155,0.0,0.0,0.018616527424354,0.116561259370812,0.1170124855450106,3.23996530452389e-05,20.27767516236718,1.333740911276795,166.9959746619313,167.68636316504345,0.0758280634736807,1.045468795323526,1.979951174484394e-09,2.183466800995065e-09,6.217556947887747e-08,10.0,5.0,333.0,328.0,324.0,324.0,0.0,0.0,0.6549843337092267
24,24,24.0,47025.0,1.7676,-46.6496,0.7114,2.302,18.6385,0.0,16252203000.0,0.0,75262640000.0,14327560.0,7672966.0,8.620976,0.0,167.83528604548994,167.37804826071067,0.0247845193690193,1.0254144031357904,0.868252068153256,167.91549408890404,167.29229584505626,0.0247291390209591,1.025356175407655,0.8685137123960663,0.1593918735257919,0.1594164925771003,20.07689861676874,20.35666899699412,67.50122076160763,68.98578784179371,9.065271878689089,9.18356864189101,4.204502207342899,15.943292158561263,0.523086721496842,-1.8313363155195228,-0.1016046619356032,0.0920569632578141,2.8943170986826496,0.0465496557473454,0.0003683172988896,0.0,0.0,0.0155969087381823,0.0716175787994971,0.1293265657701269,0.0001417642427488,9.373225954561418,1.228091130597314,167.87772878731,167.31197971175703,0.0124973694719667,1.6726936964726518,3.78850975542382e-10,2.449655474931633e-09,5.734481224530164e-08,57.0,63.0,272.0,278.0,216.0,216.0,0.0,0.0,0.2157327076312916
25,25,25.0,48442.0,1.3096,-2.9437,0.9245,2.105,18.8447,0.0,15053407200.0,0.0,53245190000.0,26777780.0,24635188.0,10.332836,0.0,167.83994314762137,167.90232390611143,0.0804086751354181,1.0874395755606536,-1.123821822235321,167.68522671294158,167.63476335737425,0.0802370649050044,1.0872366800655189,-1.1261482682209103,0.1336691614202848,0.1335685132692715,19.8073031213704,20.478749522137168,68.68894478367632,71.51603496968035,9.403212923130384,9.743939454097154,4.696728548387965,15.700912128757636,0.4934725700427926,-1.6620832822972662,-0.3654870636561709,0.0881944443965776,2.6206471128645648,0.0665679174910385,0.039952098695447,0.0,0.0,0.0160432183101424,0.1048768649425568,0.1841156925776627,0.000119572227788,10.34934516677618,1.0595070939394473,167.6987103021005,167.7780573760732,0.1578188978210845,1.86562803140102,4.6135722108586405e-10,-9.86106074839122e-10,4.7717930555233785e-08,65.0,65.0,278.0,278.0,214.0,214.0,0.0,0.0,0.579190294798647
26,26,26.0,50759.0,0.9801,-88.3842,0.8168,4.972,17.882,0.0,31564300300.0,5082907600.0,163022193000.0,10872860.0,1205329.9,7.770983,2.389063,165.31618808759615,168.12041219573592,0.0277145279745016,1.0285045172142353,-0.5271060061711215,166.72124984348986,169.24305954144182,0.0253405963311983,1.0259994375838488,-0.4837064798072509,0.3808883614229887,0.3810992892342236,45.25027707220123,46.13606640825622,108.70833906976304,111.5324277050795,20.49234569617077,20.74473973917557,10.01326406389223,35.65394884919165,0.5115913814315333,-1.6980644847735782,-0.2508639739658207,0.0634914544839435,2.7576598390759184,0.1693241506025638,0.0213519693895042,0.0161127895266868,0.4550204831221294,0.083995914217073,0.2792473246393404,0.152627312447539,8.068867440340546e-05,20.963677695328464,0.8388181435344453,166.46544082112564,169.3577255895833,0.1012497084172559,2.7026434912259654,-5.5249068119566475e-09,-5.166529406874276e-09,1.380889745542676e-07,8.0,17.0,313.0,322.0,306.0,306.0,0.0,0.0,0.8209722099445838
27,27,27.0,52523.0,2.4497,8.9246,0.7524,6.098,18.5502,0.0,11015049200.0,228838032.0,84821959000.0,10893582.0,986189.1,6.7362328,0.1334417,167.14006060077708,167.71575532623152,0.0461671251997974,1.048401692182677,1.1711667171415907,167.2504907622247,166.8697190052628,0.046452660027799,1.0487156306567362,1.1772823180812366,0.1590177905211704,0.1590507576951269,50.91924769419919,52.2627616963555,128.68755251234904,129.47306223062853,21.926613264704663,22.417226198006286,7.741492045686527,39.83887062581713,0.5335505933714972,-2.17846332498495,0.1907505214034817,0.0361749885714285,3.55741173207752,0.1429685414904192,0.011386201672731,0.00418410041841,0.1615540775481873,0.0173348234769076,0.1422839420687865,0.1563202562897518,2.7571639873845164e-05,20.869755869211804,1.1702875799609591,167.44189407837302,167.1833526736542,0.0447365878483413,1.5249297248894451,1.6529690858412763e-09,4.113652716876774e-09,5.835425531354701e-08,3.0,11.0,324.0,332.0,322.0,322.0,0.0,0.0,0.7298080097335942
28,28,28.0,54528.0,2.031,0.6395,0.7223,3.374,18.679,0.0,15024617500.0,0.0,58994356000.0,14502150.0,4206629.0,8.049236,0.0,168.0800877166148,167.17135108017513,0.0789105404697563,1.0856708755629456,0.0517574731834085,167.6396427955521,167.35459884072606,0.0790722638779084,1.08586152938652,0.0502475909900659,0.15686750016928,0.1569307381394167,28.38620278044253,29.59349758860484,98.06788206303771,100.4251754383257,13.437559881770405,14.012878482010157,5.432377223691554,23.18498299406071,0.5464926131514836,-1.8948634412241383,0.0582787998681713,0.0622657359223289,3.151084309998793,0.0662250561718456,-0.0002987318507792,0.0,0.0,0.0280692311860195,0.0823030533681082,0.0698821067588144,5.788805106464536e-05,14.330066870508947,1.5515481375980094,167.67858472647873,167.37670104753545,0.0701883198396505,0.5190577970088271,5.707977606093102e-10,1.8760278562355777e-11,5.8929925018595766e-08,13.0,6.0,330.0,323.0,318.0,318.0,0.0,0.0,0.4668010390691057
29,29,29.0,56544.0,1.5152,9.9035,0.8843,2.349,19.118,0.0,10555963400.0,0.0,38372995000.0,10914990.0,1270197.0,8.822393,0.0,168.39931532735935,166.4671181711348,0.051296930068485,1.0540705850906418,-1.4628445538333406,167.96125368588525,166.86605005002144,0.0513985810045527,1.054183537970018,-1.450541324834585,0.1047160803174026,0.1046864909786435,22.64567489996147,23.17298319550283,73.42452032409305,73.42456114286688,10.573657898773083,10.833179331731396,4.899264656214935,17.87322650732384,0.4961468098311669,-1.790279152458957,-0.2634098386816665,0.0679414895120532,2.8103602935836136,0.1020787316606087,0.0008183581814596,0.0,0.0,0.0230606926679173,0.137505727864997,0.1117936020474082,7.72188960110889e-05,10.998046716214525,1.082575600798766,168.05042974524295,166.75282614275693,0.0945896370026646,1.6614042255021524,-4.147341198489084e-10,-1.082261866549396e-09,3.6229016774462974e-08,62.0,58.0,275.0,271.0,214.0,214.0,0.0,0.0,0.4862615025213259
30,30,30.0,56966.0,2.2771,-35.2945,0.7946,3.832,18.0584,0.0,24513490900.0,0.0,77337387000.0,31379472.0,21199058.0,7.7259383,0.0,166.7421590912787,167.7767020172545,0.1514875055390246,1.178533028715456,-0.7178705308359098,167.21889313752203,167.78136542040738,0.1514739856140966,1.1785142506487811,-0.7168542115163857,0.267145419548108,0.2674016127987355,30.58187717426998,33.11546227814275,113.37838518351492,115.67576834220222,13.493026014330656,14.563320514347502,5.263665196986498,24.893541845676896,0.5702123534224776,-1.9419640721125464,0.2083322514152588,0.0744829497681773,3.373992173679394,0.0577678180628002,0.0012838479173353,0.0,0.0,0.0199528848991859,0.0934557598593455,0.1721746399425012,0.0001035737057048,14.550113843971353,1.5041060852248405,167.2914779192033,167.70131499221,0.1643205101769636,2.5529810551003083,-7.53184174529647e-10,1.2761580293327376e-09,9.427302999002925e-08,21.0,27.0,310.0,316.0,290.0,290.0,0.0,0.0,0.4826024075588894
31,31,31.0,57962.0,2.0446,19.3461,0.7863,3.347,18.4592,0.0,15569965100.0,0.0,38828659000.0,27210428.0,5344849.0,6.96007,0.0,166.39111174940328,167.40923010870367,0.0786558449784057,1.0853707537511454,-0.0652119106786212,167.27083270400794,167.40413003614304,0.0799706060987955,1.0869217947045104,-0.0641025746608277,0.1839987756647589,0.18413609954637,29.190742622473746,30.524522609198684,99.18701327884196,99.62819920075952,12.575304835619402,13.125638877141682,5.268521795782,23.60686063200613,0.5575855930289341,-1.945574829327379,0.1483320422170972,0.0656480948527634,3.2567472751518727,0.0715469366659054,-0.0004571905874433,0.0,0.0,0.0136139692490025,0.1446330821661731,0.1636226195356136,8.639095216833322e-05,12.72904365687707,1.3216164276619162,167.27503208418,167.43724696719457,0.0476020330229734,0.4577016578646833,-1.077240616371495e-09,1.2575018324643912e-09,6.48338266076241e-08,31.0,39.0,290.0,298.0,260.0,260.0,0.0,0.0,0.3633835817307872
32,32,32.0,61600.0,2.2401,59.8093,0.6885,3.843,18.846,0.0,12220207100.0,0.0,51025027000.0,12670846.0,1901489.6,7.7245617,0.0,167.20376270518014,167.32479171754616,0.0514850914987069,1.0542796861043082,0.3152197743930061,167.19774390134108,167.3180759938167,0.0514851347116204,1.0542797341357084,0.3152206126871298,0.131569963227585,0.1315956476650136,31.77931850412359,32.6684391344767,103.826445410788,106.4278643062236,15.077000309745609,15.490703307222905,6.237850039965913,25.73488194604789,0.5266244711466653,-1.9016188587919023,-0.0353869986812185,0.0519645502908152,3.077436251932032,0.0758645701787433,0.0008411938988189,0.0,0.0,0.0216414682512968,0.0888920515791464,0.0992483819981404,3.9472954679199705e-05,15.82976251935813,1.5179944069534357,167.30039485114793,167.42577120342187,0.0487641648607834,0.1239830491674078,-2.473653907875692e-09,-3.4012420814980203e-09,4.93676443062574e-08,3.0,6.0,324.0,327.0,322.0,322.0,0.0,0.0,0.5324673789417363
33,33,33.0,64010.0,1.1484,15.7913,0.6263,3.395,19.0497,0.0,11549554700.0,0.0,23626827800.0,0.0,0.0,9.079327,0.0,166.53271069542294,166.64182132632698,0.2141301152884062,1.2724752779742792,0.307691110364317,167.52247857011508,167.0711868971159,0.2160647362090363,1.2756155338186828,0.3090137559481515,0.1147195931213706,0.1142956516031998,27.89106271446628,30.2826866118863,80.34987532363255,98.06038438193288,12.621104361364972,13.784868493214145,5.680435672549643,22.10947027569278,0.5263797852525741,-1.7824889520084164,-0.1191552192579257,0.0589340166099837,2.950983456436301,0.1214530470543002,0.0215155281650337,0.0,0.0,0.0115897513508268,0.2068360292996436,0.1476306504215896,6.89408750481753e-05,14.331922009293372,0.9839761277269902,166.95480735787876,166.79915232001252,0.3580684478702266,0.3503784717626469,-1.627798782176674e-09,-1.579775624958223e-09,3.942638441876857e-08,56.0,56.0,273.0,273.0,218.0,218.0,0.0,0.0,0.4271811525951007
34,34,34.0,65696.0,0.6375,36.7514,0.5748,1.608,18.735,0.0,18428780500.0,0.0,14775249900.0,32717076.0,31613842.0,9.63408,0.0,167.79929893540384,168.30703516570657,0.1293437816973696,1.1485589592979983,0.8200407704231851,167.81323989868838,168.27154885632342,0.1293308091920796,1.148541846383779,0.8200947171354985,0.1572051537377504,0.1568636630865377,11.585783510840203,12.1127176268004,42.77588962353605,49.10150484509771,5.971232581293613,6.302161021693982,3.192108135821977,9.214947036938916,0.4458727635751782,-1.471344683203877,-0.7332879548425808,0.1707389749059567,2.302076241821407,0.1003028213109384,0.0513646018060318,0.0,0.0,0.1352082300871376,0.1182443116666874,0.0688851618942074,0.0004248761728976,6.642225652786449,0.7874397042741064,167.78551004927235,168.21956050536562,0.2562741026581237,0.8569897021380932,2.270169502052121e-09,3.5342061162255116e-09,5.500632613439777e-08,103.0,102.0,234.0,233.0,132.0,132.0,0.0,0.0,0.5148025835789812
35,35,35.0,68767.0,1.2843,-69.846,0.7634,1.636,19.2696,0.0,11333333000.0,0.0,24702978000.0,28057294.0,21864852.0,11.154745,0.0,166.99387809235145,167.9960913739799,0.0075770530034474,1.007634903068675,-1.3934464041194008,167.1240919037896,167.87533292345108,0.0076639519651268,1.007723141752538,-1.3743501870365435,0.0915359687411125,0.091535680386429,14.340479043506342,14.396784931742207,46.5775479983321,46.91628471394958,6.865562470561598,6.89123690386465,3.5107036078500284,11.375038088802404,0.4793341757658524,-1.7059137166312457,-0.4050976243335769,0.1006253344640177,2.552793469845771,0.0580371043332371,0.0026171722935226,0.0,0.0,0.0069754866658079,0.082346764143025,0.1017042013231113,0.0001611392538992,7.092410280967521,0.9345819333760774,167.07848942477014,167.89903171021018,0.0287273611389014,1.986464055772025,1.836529528055061e-09,2.5542118586815027e-09,3.215568437252555e-08,101.0,103.0,232.0,234.0,132.0,132.0,0.0,0.0,0.5915845013535335
36,36,36.0,70222.0,0.8081,-70.0623,0.6392,2.716,18.9626,0.0,11424725000.0,0.0,19002290200.0,12839760.0,3013894.5,7.2088876,0.0,167.44908986136085,167.1699918887665,0.0791679265498792,1.085974336507695,-1.3261326871499626,167.6420902929334,167.46928305591544,0.0790830952340341,1.0858743007374063,-1.3300333833313265,0.1269016334522509,0.1267661080819123,20.56384630837647,21.133354306921373,62.88039864229351,68.1585841291608,9.609290553846384,9.927556569109338,4.7669099312699545,16.262641355444824,0.4951250092235505,-1.7036392544178278,-0.3285092010318702,0.0837800791344193,2.664770691466241,0.0687037329645624,0.0070401271531545,0.0,0.0,0.0288812940030889,0.125324246332152,0.199465186328031,0.0001266634416814,10.330574735667035,0.8502945771356224,167.5758962636611,167.3567277725184,0.1947475655236548,1.850555096443103,2.938970587885353e-09,4.322648891015946e-09,4.435372591343928e-08,78.0,81.0,249.0,252.0,172.0,172.0,0.0,0.0,0.5981123819842005
37,37,37.0,122971.0,1.4448,-67.1125,0.6852,1.403,17.7749,0.0,44496630000.0,0.0,65984483000.0,79731960.0,69344960.0,9.069182,0.0,167.25145811025874,167.47601972902697,0.1252057272981823,1.143125911091624,-0.3361359369865842,167.09306634623437,167.4152674005437,0.1252089498548346,1.143130122140661,-0.3357254359947729,0.3767312758925846,0.3749305545742321,15.036482821589653,15.382732359687576,53.06241019408139,58.91586745636557,7.551234792890142,7.869946449581019,3.5808114390413137,12.007576601923486,0.5106585318826204,-1.5487207381178405,-0.3589767956653653,0.2037874768835195,2.627369568327647,0.024658800609324,0.0099186671930548,0.0,0.8946347196765672,0.0795300370710865,0.0400976183904013,0.0636421144474274,0.0006473381571251,9.085193339393877,1.058596772639259,167.10567380170164,167.4199343215894,0.4590665936985377,2.681620731513729,3.423446389579209e-09,9.170265430689794e-09,1.3867170948613824e-07,43.0,41.0,298.0,296.0,256.0,256.0,0.0,0.0,0.5012324496771687
38,38,38.0,124304.0,3.1009,55.921,0.8774,1.942,17.5641,0.0,49003225000.0,4802287.5,66905518000.0,156838384.0,154232176.0,9.7084055,0.0,167.34930613635458,167.69935366778947,0.0774180568663285,1.083914558964126,-0.8545127482757824,167.50552711430691,167.7534017747815,0.07734214665267,1.0838253816103975,-0.8540718870298285,0.4184230917476186,0.4183492496120214,18.86317654464673,19.59647615463484,64.90897605461375,67.8935928926686,8.866732137013615,9.159892070037571,4.042458497401187,15.451873015536911,0.5424054381232962,-1.7116009975038136,-0.0889535900195408,0.1541616119740977,2.911677802930721,0.0504877852981946,0.0443631257344147,0.0,0.0,0.0497327649521882,0.0676145600886117,0.0856394890893268,0.0003522569077603,10.054212320829995,1.34007664618669,167.52662163068652,167.67796954159445,0.1497149127302004,2.1700302255279427,2.829466348186622e-10,-3.2202471870165382e-09,1.5206353970916978e-07,66.0,66.0,267.0,267.0,202.0,202.0,0.0,0.0,0.4877775639593512
39,39,39.0,127772.0,0.9854,49.1782,0.6212,3.755,17.8568,0.0,37754999000.0,0.0,89368936000.0,147976992.0,137476688.0,9.862646,0.0,167.7377558143015,167.33384887064733,0.054949625704753,1.0581446526019638,0.4345054379429877,167.54947957585154,167.39915500626313,0.0549478998269519,1.0581427201917126,0.4337625909385373,0.3592075423473148,0.3591901749208298,30.045350529038497,30.85640667980437,87.53512799610914,90.0694122887862,14.306979419867996,14.688420163960451,7.100785227164258,23.934531358973533,0.4942536314417756,-1.6854422866500554,-0.3454330197147226,0.0943153009961397,2.6385927566906564,0.0485755610850598,0.0056518994993398,0.0,0.0,0.0222226802933165,0.0597910301956843,0.1308463417086079,0.000140426231733,15.160453415621255,1.0165448293277184,167.5822739242742,167.41928660934218,0.0891647047178354,0.7330916079767046,-4.103459994095762e-09,8.17526397153264e-10,1.2613613725410274e-07,49.0,46.0,294.0,291.0,246.0,246.0,0.0,0.0,0.4019251207371045
