# Results of Galfit fitting to the mock r-band images of EAGLE galaxies at z=0.1
#
# COLUMN 1	[-]	Unique galaxy ID
# COLUMN 2	[mag]	best-fit integrated AB magnitude from Galfit
# COLUMN 3	[mag]	uncertainty on the best-fit integrated AB magnitude from Galfit
# COLUMN 4	[kpc]	best-fit semi-major axis from Galfit
# COLUMN 5	[kpc]	uncertainty on the best-fit semi-major axis from Galfit
# COLUMN 6	[-]	best-fit Sersic index from Galfit
# COLUMN 7	[-]	uncertainty on the best-fit Sersic index from Galfit
# COLUMN 8	[-]	best-fit axis ratio from Galfit
# COLUMN 9	[-]	uncertainty on the best-fit axis ratio from Galfit
# COLUMN 10	[deg]	best-fit position angle from Galfit 
# COLUMN 11	[deg]	uncertainty on the best-fit position angle from Galfit
# COLUMN 12	[-]	quality flag (see description in Section 3.2.3)
#
GalaxyID,galfit_mag,galfit_dmag,galfit_re,galfit_dre,galfit_n,galfit_dn,galfit_q,galfit_dq,galfit_PA,galfit_dPA,flag
17694923,17.7947,0.01,5.309,0.068,0.7484,0.02,0.4094,0.0,-82.0232,0.47,0
17697185,17.8241,0.01,1.533,0.023,1.5243,0.09,0.4886,0.01,-84.6555,0.83,0
17700008,17.1896,0.01,2.748,0.068,3.5887,0.13,0.9109,0.01,64.7068,4.68,0
17703230,17.579,0.02,9.737,0.339,1.7498,0.06,0.4736,0.01,13.9194,0.86,0
17704712,16.7899,0.01,17.253,0.324,1.2114,0.02,0.3841,0.0,-80.1343,0.42,0
17707530,17.2413,0.04,17.925,0.988,1.6587,0.07,0.8909,0.02,70.3474,8.98,0
17707804,16.5621,0.03,18.5,0.739,2.2015,0.06,0.9256,0.01,72.8237,7.56,0
17710821,17.0496,0.02,19.858,0.437,1.0201,0.03,0.3117,0.0,-10.8967,0.42,0
17713163,17.7786,0.02,5.063,0.136,1.6882,0.06,0.5882,0.01,8.7466,1.1,0
17715889,16.763,0.01,10.66,0.151,1.1345,0.02,0.6252,0.01,19.4537,0.76,0
17718285,17.1904,0.01,5.679,0.128,2.0232,0.05,0.7524,0.01,-78.8233,1.49,0
17721912,18.6694,0.02,2.167,0.068,2.1914,0.23,0.5543,0.02,57.6704,1.99,0
17723839,17.9118,0.03,4.765,0.211,2.5248,0.13,0.659,0.02,33.5725,1.8,0
17727432,16.9482,0.01,5.522,0.06,1.3957,0.02,0.5117,0.0,-51.0787,0.42,0
17731119,17.3745,0.02,9.812,0.264,1.5115,0.04,0.5483,0.01,-64.4065,0.93,0
17733932,17.1603,0.16,38.927,12.439,7.3297,0.82,0.7143,0.03,8.9144,3.67,4
17737062,17.1879,0.01,9.202,0.166,1.2999,0.03,0.5018,0.01,-59.6631,0.62,0
17739742,17.2522,0.01,3.134,0.06,3.1338,0.11,0.4475,0.01,3.0913,0.51,0
17743548,17.9686,0.03,8.169,0.354,2.0034,0.09,0.3473,0.01,-11.9897,0.69,0
17746163,17.3502,0.01,15.503,0.317,1.0157,0.03,0.2544,0.0,21.1452,0.32,0
17749096,17.2092,0.02,4.3,0.113,2.8294,0.09,0.809,0.01,-51.2421,2.08,0
17752121,17.3131,0.04,15.079,1.086,3.0572,0.15,0.5633,0.01,18.8722,1.36,0
17754703,17.5214,0.01,5.485,0.113,1.4646,0.04,0.6902,0.01,33.409,1.34,0
17757340,17.1493,0.01,5.421,0.068,1.1756,0.02,0.794,0.01,-66.801,1.53,0
17760224,16.6622,0.08,28.901,5.059,8.0,0.52,0.6614,0.02,47.2881,1.63,1
17763272,17.135,0.02,7.905,0.241,2.6241,0.07,0.5012,0.01,54.6147,0.64,0
17765766,17.5974,0.02,5.783,0.219,2.4686,0.09,0.6955,0.01,17.6035,1.7,0
17768830,18.3097,0.01,2.469,0.038,0.766,0.04,0.8879,0.01,-78.5362,5.18,0
17770184,17.0968,0.01,10.726,0.121,0.7407,0.02,0.377,0.0,-2.1719,0.34,0
17772977,17.1925,0.01,5.856,0.075,1.189,0.02,0.6597,0.01,44.3173,0.87,0
17775313,17.4861,0.01,5.494,0.106,1.4563,0.03,0.6062,0.01,-65.1212,0.92,0
17778321,17.4372,0.05,13.638,1.244,3.5893,0.21,0.6415,0.02,40.7062,1.97,0
17780225,17.7968,0.01,3.518,0.068,1.3486,0.04,0.9026,0.01,-37.4424,5.24,0
17783097,16.3236,0.03,17.949,1.04,4.3676,0.13,0.8807,0.01,-51.9161,3.48,0
17786784,17.6541,0.02,13.52,0.354,1.0198,0.03,0.3159,0.0,-44.7007,0.53,0
17788554,16.4629,0.01,13.187,0.234,1.4241,0.02,0.8607,0.01,11.524,2.66,0
17791089,17.8401,0.01,5.896,0.113,1.0094,0.03,0.551,0.01,-11.0336,0.95,0
17793627,16.9385,0.01,10.201,0.219,1.6228,0.03,0.635,0.01,-41.7233,0.94,0
17795988,17.4135,0.02,2.876,0.181,6.2221,0.37,0.7445,0.02,-81.8364,2.18,0
17799612,17.4526,0.01,4.921,0.106,1.7847,0.05,0.746,0.01,-59.3185,1.63,0
17802907,17.8038,0.03,7.321,0.4,2.5096,0.12,0.677,0.02,-57.723,2.1,0
17805326,16.0382,0.06,42.84,5.24,8.0,0.35,0.473,0.01,68.8603,0.57,1
17808726,16.6711,0.01,11.723,0.166,1.0479,0.02,0.7229,0.01,-73.1118,1.16,0
17810948,17.4801,0.01,13.657,0.226,0.7198,0.02,0.2876,0.0,66.0123,0.36,0
17813435,17.4077,0.01,9.358,0.121,0.7096,0.02,0.3743,0.0,-84.1172,0.39,0
17816034,17.478,0.01,4.554,0.045,0.7719,0.02,0.7223,0.01,73.7453,1.13,0
17818557,18.036,0.01,2.832,0.06,1.5819,0.07,0.7302,0.01,44.2738,2.01,0
17820510,17.2137,0.01,5.463,0.113,2.0762,0.05,0.5672,0.01,-83.8037,0.7,0
17823747,17.2716,0.01,7.754,0.128,1.0649,0.02,0.7354,0.01,-13.7063,1.52,0
17825367,17.5837,0.01,5.523,0.121,1.6296,0.05,0.5135,0.01,85.1916,0.74,0
17827661,17.2675,0.01,5.282,0.068,1.2102,0.02,0.5241,0.0,-57.5819,0.53,0
17830338,18.1149,0.02,5.409,0.173,1.2152,0.05,0.8945,0.02,73.3621,7.59,0
17832607,17.1179,0.01,7.896,0.121,1.1142,0.02,0.7394,0.01,10.4056,1.4,0
17835495,17.7467,0.02,7.621,0.241,1.6422,0.06,0.4505,0.01,-7.0496,0.79,0
17837674,17.6551,0.01,10.481,0.181,0.7658,0.03,0.3347,0.0,59.7665,0.45,0
17839828,17.5912,0.02,5.523,0.211,2.7814,0.11,0.5586,0.01,46.1271,1.01,0
17842844,17.7268,0.01,2.817,0.06,2.4373,0.11,0.575,0.01,17.2131,1.02,0
17845684,17.0566,0.02,7.75,0.196,2.0238,0.05,0.7529,0.01,-9.1373,1.58,0
17848505,18.0634,0.01,3.591,0.075,1.0622,0.04,0.887,0.01,-39.2935,5.25,0
17851301,17.6411,0.01,5.985,0.075,0.8568,0.02,0.3757,0.0,-6.5295,0.41,0
17853027,18.1708,0.01,3.449,0.068,1.2505,0.05,0.4925,0.01,14.034,0.89,0
17856114,17.0178,0.02,20.099,0.467,1.2319,0.03,0.2772,0.0,-39.5037,0.35,0
17858355,17.1088,0.02,9.752,0.226,1.684,0.04,0.5309,0.01,5.8011,0.71,0
17860603,18.1136,0.02,4.662,0.173,1.8538,0.09,0.6514,0.02,64.1632,1.86,0
17862870,17.3288,0.02,6.957,0.226,2.2458,0.07,0.786,0.01,-0.7143,2.28,0
17866289,17.6753,0.02,6.658,0.219,1.8227,0.06,0.6251,0.01,68.0257,1.36,0
17868998,18.2835,0.01,2.715,0.053,1.4022,0.08,0.5488,0.01,59.2713,1.21,0
17871232,17.7843,0.03,5.821,0.264,2.3857,0.11,0.7932,0.02,35.2802,3.23,0
17873831,17.0293,0.03,14.366,0.505,1.7103,0.05,0.7612,0.01,-59.6661,2.42,0
17875912,17.5837,0.02,5.078,0.128,2.2171,0.07,0.4028,0.01,5.2059,0.54,0
17879406,16.7873,0.01,10.464,0.151,1.1471,0.02,0.6648,0.01,-39.0607,0.91,0
17881980,17.4403,0.02,8.178,0.204,1.5181,0.04,0.5663,0.01,-71.8376,0.95,0
17884045,16.7356,0.04,16.149,0.973,3.7044,0.13,0.7391,0.01,-48.0793,1.83,0
17886931,17.9327,0.01,6.765,0.151,1.0362,0.04,0.4383,0.01,-27.6865,0.72,0
17889274,16.8531,0.02,10.484,0.241,1.733,0.04,0.7296,0.01,10.3671,1.39,0
17891604,16.4189,0.01,9.373,0.075,0.8801,0.01,0.6109,0.0,89.2854,0.49,0
17906045,16.685,0.01,9.747,0.158,1.5088,0.02,0.7475,0.01,-39.0301,1.24,0
17911421,16.7717,0.02,10.574,0.279,3.0804,0.07,0.4373,0.01,-47.1039,0.37,0
17917747,16.6647,0.01,20.031,0.422,1.4946,0.03,0.2893,0.0,67.4036,0.28,0
17921916,17.8288,0.03,8.143,0.347,1.9722,0.09,0.4657,0.01,88.3928,0.97,0
17923941,17.4768,0.01,5.094,0.113,1.8555,0.05,0.5976,0.01,39.6518,0.92,0
17929826,18.5213,0.02,2.252,0.083,2.4002,0.22,0.7346,0.02,54.2841,3.47,0
17932704,16.3709,0.01,8.257,0.143,2.2627,0.03,0.9535,0.01,28.0631,6.09,0
17937668,16.9946,0.01,7.169,0.166,2.4699,0.06,0.4243,0.0,20.1914,0.42,0
17944813,17.901,0.01,5.666,0.098,0.8201,0.03,0.5595,0.01,-86.3144,0.94,0
17948664,17.6224,0.01,1.872,0.03,2.6593,0.13,0.8849,0.01,43.2693,4.45,0
17951737,17.2679,0.02,7.207,0.196,2.1119,0.06,0.5562,0.01,-85.3461,0.8,0
17958689,17.754,0.01,2.576,0.023,1.2411,0.05,0.5376,0.01,75.5923,0.73,0
17961351,17.5255,0.02,5.407,0.211,2.7432,0.11,0.7498,0.01,68.4785,2.07,0
17964093,17.1307,0.01,2.674,0.03,2.0909,0.05,0.7146,0.01,-6.1061,1.0,0
17966783,17.2312,0.01,5.612,0.083,1.3009,0.02,0.7936,0.01,-35.4863,1.72,0
17969166,16.8761,0.01,8.96,0.098,0.7325,0.01,0.8653,0.01,12.4372,2.51,0
17971917,17.2854,0.01,4.176,0.075,1.9448,0.05,0.7009,0.01,-88.7057,1.11,0
17975331,18.5264,0.01,4.688,0.09,0.6243,0.04,0.4647,0.01,75.6077,0.96,0
17976052,17.5849,0.01,11.262,0.151,0.5891,0.02,0.2648,0.0,56.9174,0.29,0
17978269,17.0735,0.01,3.536,0.03,1.2464,0.02,0.6823,0.01,56.1922,0.73,0
17981471,17.7405,0.01,3.529,0.068,1.364,0.04,0.883,0.01,-74.7866,4.14,0
17983454,17.7484,0.02,7.418,0.271,1.9281,0.07,0.5153,0.01,-9.2213,1.01,0
17986237,18.0548,0.03,4.396,0.211,2.2671,0.12,0.958,0.02,23.3052,20.19,0
17987892,17.6916,0.02,5.047,0.181,2.2266,0.09,0.7788,0.01,79.8869,2.56,0
17990052,17.8045,0.03,4.671,0.219,2.7557,0.13,0.8013,0.02,-25.1859,3.3,0
17992291,16.5536,0.03,11.349,0.588,4.5862,0.14,0.8718,0.01,-83.636,3.07,0
17995800,17.1368,0.02,11.32,0.249,1.44,0.03,0.4479,0.01,56.5022,0.56,0
17997835,16.6254,0.01,15.805,0.324,1.3475,0.03,0.6542,0.01,54.4645,1.08,0
18000128,16.9252,0.01,8.46,0.121,1.1517,0.02,0.749,0.01,-33.7987,1.31,0
18002123,17.6555,0.03,4.926,0.309,4.0786,0.23,0.6327,0.02,85.2095,1.57,0
18004919,17.0496,0.01,12.286,0.226,1.272,0.03,0.3929,0.0,-10.8251,0.43,0
18007673,17.332,0.01,10.236,0.204,1.2368,0.03,0.3966,0.0,-87.6954,0.49,0
18010354,17.491,0.01,2.156,0.023,1.8132,0.06,0.8102,0.01,-55.0581,2.0,0
18012949,17.4171,0.02,5.032,0.143,2.6217,0.09,0.5118,0.01,-30.799,0.72,0
18016380,17.5318,0.01,4.994,0.075,0.9396,0.02,0.8988,0.01,62.9226,4.27,0
18018077,16.967,0.01,17.235,0.241,0.7862,0.02,0.3015,0.0,27.1907,0.31,0
18020418,17.3477,0.02,13.729,0.422,1.3758,0.04,0.499,0.01,-35.1847,0.95,0
18022139,17.9291,0.03,7.265,0.324,1.9047,0.09,0.5948,0.01,76.3057,1.58,0
18024024,17.8978,0.01,7.347,0.136,0.8677,0.03,0.3497,0.0,17.7341,0.49,0
18026173,17.7109,0.03,9.507,0.369,1.8441,0.07,0.4244,0.01,67.2931,0.8,0
18029435,17.5853,0.02,12.884,0.377,1.2372,0.04,0.3502,0.01,9.8408,0.59,0
18032141,17.8256,0.01,2.797,0.023,1.0675,0.04,0.4362,0.01,-10.678,0.54,0
18034409,17.6465,0.01,4.844,0.098,1.6266,0.05,0.5068,0.01,-74.8964,0.72,0
18037032,18.0278,0.03,6.429,0.249,1.6263,0.07,0.5965,0.01,-2.2078,1.58,0
18038632,16.9198,0.04,11.211,1.04,6.4011,0.31,0.6695,0.01,39.7033,1.39,0
18041100,17.519,0.02,6.901,0.286,2.7718,0.11,0.5251,0.01,-34.5315,0.92,0
18043221,17.4446,0.01,4.935,0.083,1.4097,0.03,0.7198,0.01,-53.0747,1.34,0
18045682,18.2398,0.01,4.502,0.09,0.8298,0.04,0.6246,0.01,39.65,1.42,0
18046919,18.1315,0.02,3.445,0.083,1.2944,0.05,0.8818,0.02,13.7315,5.47,0
18048737,17.2385,0.01,6.181,0.113,1.467,0.03,0.798,0.01,26.5962,1.92,0
18051512,17.1967,0.01,6.162,0.113,1.493,0.03,0.8081,0.01,70.7226,2.0,0
18054058,18.3602,0.03,4.291,0.188,1.6331,0.09,0.9258,0.03,-89.9833,13.13,0
18056322,17.1948,0.01,5.448,0.083,1.2583,0.02,0.8826,0.01,-49.5117,3.13,0
18058633,17.7721,0.02,5.857,0.143,1.3875,0.04,0.6113,0.01,54.222,1.21,0
18060726,17.7436,0.03,7.353,0.384,2.6426,0.13,0.5701,0.01,83.4018,1.33,0
18063592,17.017,0.03,10.402,0.422,2.6052,0.08,0.8412,0.01,64.3762,3.23,0
18065714,17.2361,0.01,9.266,0.136,0.9571,0.02,0.4538,0.0,85.815,0.5,0
18067708,17.3144,0.01,11.205,0.219,1.1262,0.03,0.383,0.0,88.5641,0.47,0
18070830,18.0368,0.01,3.739,0.06,0.894,0.03,0.7024,0.01,38.0261,1.56,0
18073060,17.8793,0.01,5.098,0.098,0.97,0.03,0.6964,0.01,-54.4534,1.59,0
18074972,17.0707,0.02,7.31,0.188,2.3692,0.06,0.5574,0.01,-34.8927,0.7,0
18078233,17.962,0.02,4.335,0.121,1.7807,0.07,0.5009,0.01,37.6072,0.91,0
18080370,16.9812,0.01,6.428,0.121,1.9068,0.04,0.7323,0.01,85.0421,1.2,0
18083056,17.8782,0.04,5.809,0.377,3.5142,0.21,0.504,0.01,10.9894,1.17,0
18085862,17.3165,0.01,8.026,0.128,0.9474,0.02,0.6737,0.01,59.6871,1.18,0
18088613,17.6807,0.02,6.224,0.143,1.2552,0.03,0.6979,0.01,1.3236,1.62,0
18091722,17.7173,0.01,4.94,0.083,1.2244,0.03,0.5019,0.01,44.5193,0.69,0
18094331,17.6222,0.01,4.825,0.075,1.0672,0.03,0.7078,0.01,66.2307,1.35,0
18096816,17.5091,0.03,9.46,0.354,1.8993,0.07,0.5697,0.01,20.7333,1.17,0
18099217,17.014,0.01,7.301,0.106,1.3077,0.02,0.6757,0.01,78.9246,0.94,0
18101297,17.0575,0.01,3.09,0.038,2.148,0.05,0.7518,0.01,-18.9614,1.15,0
18104018,17.5269,0.05,4.635,0.588,8.0,0.62,0.6796,0.02,82.7642,2.12,1
18106757,17.6046,0.02,6.541,0.173,1.4385,0.04,0.7907,0.01,-79.4611,2.59,0
18108608,17.5824,0.01,4.211,0.06,1.0282,0.03,0.8962,0.01,-23.2216,4.08,0
18111068,18.2802,0.02,6.855,0.158,0.8182,0.04,0.3726,0.01,29.8505,0.71,0
18112849,18.046,0.03,5.57,0.294,2.1648,0.11,0.884,0.02,-36.8143,7.58,0
18115429,17.0837,0.01,7.059,0.121,1.3666,0.02,0.871,0.01,-32.1941,3.04,0
18118061,18.9952,0.07,5.494,0.603,2.2918,0.28,0.5371,0.03,11.1775,2.98,0
18120450,18.504,0.02,3.798,0.128,1.4085,0.08,0.5956,0.02,40.908,1.79,0
18123021,17.4021,0.01,4.611,0.068,1.7885,0.04,0.3503,0.0,-18.0125,0.36,0
18125944,18.527,0.03,4.187,0.158,1.1698,0.06,0.9601,0.03,-79.8619,25.89,0
18129275,16.8931,0.02,13.123,0.415,2.0449,0.05,0.6661,0.01,36.0922,1.28,0
18131527,17.4952,0.07,15.844,1.696,3.3686,0.22,0.7608,0.03,13.1148,3.89,0
18133717,18.0354,0.01,5.224,0.09,0.9271,0.03,0.4408,0.01,-69.3109,0.68,0
18135698,18.3473,0.13,7.903,2.676,8.0,1.35,0.649,0.04,-8.414,4.17,1
18138348,17.5334,0.02,3.51,0.113,3.0544,0.13,0.768,0.01,-84.2276,2.09,0
18140481,17.514,0.01,3.42,0.075,2.2483,0.08,0.7483,0.01,-88.423,1.67,0
18143519,17.2184,0.02,5.876,0.226,3.3622,0.12,0.6675,0.01,-60.0808,1.22,0
18146764,16.7468,0.02,15.295,0.407,1.566,0.04,0.7246,0.01,-7.5534,1.66,0
18149099,16.8872,0.02,18.117,0.633,1.7646,0.05,0.5711,0.01,24.0873,1.08,0
18151089,17.2449,0.01,4.066,0.06,1.4678,0.03,0.9455,0.01,41.7777,6.73,0
18153798,17.5851,0.02,6.649,0.181,1.7019,0.05,0.5814,0.01,69.0119,1.04,0
18155248,18.1296,0.06,5.536,0.618,4.0249,0.35,0.9187,0.03,15.1592,13.75,0
18156688,17.6885,0.01,7.781,0.166,1.1849,0.03,0.4075,0.01,73.6919,0.59,0
18158079,17.3814,0.02,10.067,0.302,1.5382,0.04,0.6605,0.01,20.4121,1.52,0
18160043,17.8452,0.02,5.247,0.196,2.2475,0.1,0.5333,0.01,-45.93,1.06,0
18162105,17.5299,0.02,8.485,0.264,1.8273,0.06,0.465,0.01,-36.0582,0.74,0
18163852,17.7692,0.02,11.36,0.264,0.9069,0.03,0.3253,0.0,35.0738,0.53,0
18165556,17.1312,0.02,11.337,0.264,1.3012,0.03,0.6374,0.01,-27.3835,1.19,0
18167602,17.3416,0.01,3.94,0.083,2.1527,0.06,0.9299,0.01,56.1181,6.13,0
18168829,18.0201,0.03,7.09,0.256,1.1926,0.05,0.8712,0.02,5.4105,6.72,0
18169631,16.5898,0.01,14.246,0.241,1.2827,0.02,0.589,0.01,9.217,0.73,0
18171869,17.2308,0.01,4.259,0.083,2.2416,0.06,0.5712,0.01,36.1142,0.69,0
18174422,17.688,0.03,11.601,0.656,2.6423,0.13,0.3008,0.01,-49.5018,0.57,0
18176454,17.5842,0.01,3.337,0.038,1.2101,0.03,0.4332,0.01,-38.6264,0.46,0
18179568,17.5396,0.01,9.187,0.173,1.0264,0.03,0.3946,0.0,-79.2076,0.52,0
18181889,17.6174,0.02,12.69,0.384,1.382,0.05,0.2961,0.0,-4.3152,0.48,0
18183770,16.5534,0.02,12.32,0.347,2.3676,0.05,0.8481,0.01,82.2211,2.51,0
18185718,17.3382,0.01,6.47,0.113,1.372,0.03,0.6202,0.01,-23.6189,0.91,0
18188055,17.3879,0.02,7.606,0.188,1.6058,0.04,0.6469,0.01,86.227,1.21,0
18190489,17.5561,0.01,5.41,0.075,0.978,0.02,0.492,0.0,-13.0329,0.58,0
18192271,17.6437,0.01,4.113,0.09,1.7381,0.05,0.652,0.01,60.1601,1.17,0
18194866,17.1794,0.03,5.582,0.302,4.6918,0.2,0.7045,0.01,22.1342,1.5,0
18197884,17.0648,0.02,7.364,0.188,2.3872,0.06,0.5722,0.01,-52.2075,0.74,0
18208179,17.2572,0.01,6.365,0.151,2.0893,0.05,0.5156,0.01,-18.7132,0.64,0
18215143,16.2941,0.02,7.944,0.241,4.5162,0.1,0.6102,0.01,47.9258,0.58,0
18223769,16.3966,0.01,9.323,0.106,1.3731,0.02,0.6782,0.0,-54.5499,0.67,0
18230284,15.9574,0.01,10.578,0.113,1.5474,0.02,0.9075,0.01,79.17,2.39,0
18240265,16.5771,0.01,8.139,0.075,1.2425,0.02,0.5102,0.0,8.0913,0.36,0
18250542,17.8907,0.01,3.664,0.045,0.8,0.03,0.6082,0.01,-54.644,0.92,0
18252578,17.7856,0.01,6.234,0.083,0.6944,0.02,0.482,0.01,50.198,0.64,0
18253969,16.3751,0.01,4.811,0.121,4.588,0.11,0.6913,0.01,62.1677,0.78,0
18266347,17.0997,0.01,5.335,0.06,1.4793,0.02,0.3516,0.0,-34.3892,0.27,0
18269025,18.0942,0.02,4.617,0.151,1.7645,0.08,0.5508,0.01,20.2727,1.23,0
18271269,17.2883,0.03,18.617,0.935,2.1964,0.09,0.3281,0.01,58.2291,0.58,0
18273652,17.8808,0.01,2.249,0.045,2.5966,0.15,0.6917,0.01,12.7072,1.77,0
18276410,17.9327,0.01,3.567,0.068,1.4884,0.06,0.4473,0.01,11.6114,0.68,0
18279146,17.3721,0.02,5.495,0.158,2.3495,0.07,0.6881,0.01,45.1092,1.33,0
18281743,16.9116,0.01,7.206,0.121,1.6373,0.03,0.7303,0.01,67.1477,1.16,0
18283363,17.4317,0.01,5.005,0.06,0.7055,0.02,0.9341,0.01,-11.984,5.85,0
18285455,17.7217,0.01,3.586,0.045,0.9936,0.03,0.5603,0.01,-73.6955,0.72,0
18288550,17.075,0.01,8.288,0.098,0.8034,0.02,0.6632,0.01,-31.779,0.9,0
18290628,17.5981,0.01,6.529,0.136,1.2115,0.03,0.6757,0.01,-74.1,1.39,0
18292453,18.6525,0.01,2.183,0.053,1.4503,0.13,0.4528,0.02,30.1275,1.27,0
18294881,18.1305,0.02,4.928,0.204,2.2321,0.12,0.3957,0.01,-1.9459,0.84,0
18297372,18.0332,0.02,4.18,0.106,1.644,0.07,0.4813,0.01,17.3036,0.88,0
18299729,16.8239,0.02,10.989,0.241,1.6663,0.03,0.6766,0.01,-71.4753,1.1,0
18301925,17.5647,0.01,12.979,0.249,0.8145,0.03,0.3052,0.0,7.2667,0.42,0
18303795,18.32,0.03,4.528,0.196,1.7402,0.09,0.7013,0.02,82.4912,2.65,0
18306170,17.7358,0.02,7.861,0.241,1.491,0.05,0.5506,0.01,12.1276,1.12,0
18308117,17.7162,0.02,3.863,0.098,1.8961,0.06,0.9252,0.02,86.7913,7.39,0
18310327,17.663,0.02,3.74,0.098,2.1722,0.08,0.7246,0.01,-72.1751,1.71,0
18312498,17.0704,0.02,14.627,0.437,1.7586,0.05,0.4351,0.01,-10.6678,0.62,0
18314860,17.7754,0.01,4.763,0.06,0.7935,0.03,0.4224,0.0,22.1726,0.48,0
18317746,17.7553,0.01,4.118,0.068,1.3184,0.04,0.502,0.01,-74.4518,0.69,0
18320344,18.4598,0.03,2.562,0.121,2.5569,0.22,0.8206,0.03,-29.7775,5.41,0
18322405,18.4158,0.02,3.629,0.098,1.1886,0.05,0.6615,0.02,48.1725,2.0,0
18324838,18.2123,0.01,2.375,0.03,0.9453,0.06,0.486,0.01,73.9528,0.84,0
18326938,16.6447,0.02,15.185,0.407,1.5455,0.03,0.9681,0.01,-12.8463,16.85,0
18329099,17.7689,0.01,4.172,0.068,1.0276,0.03,0.8734,0.01,43.3768,3.81,0
18330736,16.8887,0.01,11.942,0.173,0.946,0.02,0.5673,0.0,-58.8023,0.7,0
18333176,17.4681,0.01,4.912,0.106,1.7083,0.04,0.7297,0.01,18.2949,1.5,0
18335392,16.593,0.02,15.134,0.415,1.6807,0.04,0.9561,0.01,-10.8227,11.61,0
18337520,17.5946,0.03,9.998,0.407,1.696,0.06,0.7075,0.02,-25.4978,2.28,0
18337839,17.6327,0.01,2.917,0.053,2.6438,0.12,0.3927,0.01,3.7385,0.55,0
18340514,18.156,0.06,7.556,0.724,3.0858,0.24,0.6807,0.03,-73.8261,3.07,0
18342109,17.6596,0.01,5.005,0.083,0.862,0.02,0.9429,0.01,-59.087,8.66,0
18343512,18.1443,0.03,4.667,0.181,1.6973,0.08,0.8342,0.02,73.4033,4.71,0
18345326,17.1025,0.02,10.409,0.279,1.8333,0.05,0.5397,0.01,41.3075,0.77,0
18347559,17.5127,0.01,9.441,0.204,1.2738,0.03,0.3294,0.0,-41.2383,0.42,0
18349471,17.6252,0.02,7.428,0.166,1.1959,0.03,0.5492,0.01,-34.6351,0.92,0
18352116,17.3859,0.02,7.815,0.196,1.4975,0.04,0.7291,0.01,-0.0231,1.74,0
18354748,17.8547,0.01,3.671,0.053,0.9659,0.03,0.7815,0.01,23.8766,2.04,0
18356559,17.6329,0.02,13.654,0.4,1.2161,0.04,0.2895,0.0,38.5891,0.48,0
18357988,17.6514,0.01,8.398,0.181,1.1035,0.03,0.4271,0.01,26.0913,0.63,0
18359999,17.7463,0.02,6.108,0.241,2.3677,0.1,0.5232,0.01,14.4453,1.02,0
18362210,18.2485,0.01,3.656,0.068,1.0132,0.04,0.5298,0.01,46.3914,1.02,0
18363468,17.4819,0.02,6.551,0.181,1.8924,0.06,0.608,0.01,-83.7639,1.07,0
18365401,17.3843,0.01,12.296,0.234,1.0043,0.03,0.3451,0.0,-54.1823,0.44,0
18367234,18.3016,0.03,3.413,0.143,1.9645,0.12,0.9073,0.02,65.4095,9.37,0
18369502,18.0659,0.01,6.565,0.068,0.3506,0.02,0.3227,0.0,-65.8987,0.38,0
18371253,17.4232,0.01,5.222,0.106,1.5392,0.04,0.7956,0.01,0.8185,2.07,0
18373709,18.8594,0.03,3.463,0.158,1.5624,0.13,0.5162,0.02,5.3634,1.89,0
18375982,17.8856,0.01,9.743,0.166,0.6532,0.03,0.2895,0.0,86.6297,0.41,0
18377512,18.2137,0.03,7.031,0.324,1.7594,0.09,0.425,0.01,8.2084,1.04,0
18379515,17.6946,0.02,16.086,0.384,0.8969,0.03,0.1977,0.0,-69.9749,0.31,0
18381162,18.1529,0.04,4.11,0.264,3.0551,0.22,0.7485,0.02,34.4104,3.35,0
18382839,17.3705,0.01,4.702,0.098,1.9342,0.05,0.731,0.01,-68.0738,1.43,0
18385553,17.2306,0.02,8.901,0.226,1.5917,0.04,0.6697,0.01,89.1018,1.29,0
18387573,17.9262,0.02,4.753,0.128,1.443,0.05,0.7512,0.01,-17.0621,2.32,0
18390235,16.8981,0.02,17.4,0.588,1.8536,0.05,0.5032,0.01,-74.5804,0.8,0
18391953,17.5193,0.04,11.773,0.671,2.1787,0.1,0.7719,0.02,-57.3698,3.43,0
18393233,17.905,0.01,3.257,0.068,1.6637,0.07,0.563,0.01,-73.7316,0.99,0
18395813,18.0048,0.02,3.487,0.128,2.339,0.12,0.8052,0.02,76.4807,3.45,0
18397264,17.0644,0.02,9.476,0.211,1.4202,0.03,0.86,0.01,-66.3107,3.38,0
18399453,17.3992,0.01,5.424,0.113,1.5042,0.03,0.8926,0.01,31.1194,4.21,0
18401512,16.8399,0.01,9.572,0.166,1.2731,0.02,0.9091,0.01,-65.9906,4.48,0
18403596,17.6878,0.01,7.924,0.09,0.5407,0.02,0.3631,0.0,-1.304,0.39,0
18405939,17.3552,0.02,11.196,0.302,1.4555,0.04,0.48,0.01,-2.3688,0.77,0
18408011,17.4845,0.02,13.341,0.407,1.4871,0.05,0.2951,0.0,-27.5431,0.45,0
18410129,17.553,0.01,5.014,0.045,0.5958,0.02,0.6589,0.01,16.7262,0.88,0
18412317,17.5494,0.01,3.216,0.053,1.8947,0.06,0.6112,0.01,30.9501,0.92,0
18414720,17.5145,0.02,11.582,0.354,1.4003,0.04,0.4557,0.01,-48.8999,0.81,0
