# Results of Galfit fitting to the stellar mass projections of EAGLE galaxies at z=0.1
#
# COLUMN 1	[-]	Unique galaxy ID
# COLUMN 2	[-]	best-fit integrated stellar mass log(Mstar/Msun) from Galfit 
# COLUMN 3	[-]	uncertainty on the best-fit integrated stellar mass log(Mstar/Msun) from Galfit
# COLUMN 4	[kpc]	best-fit semi-major axis from Galfit 
# COLUMN 5	[kpc]	uncertainty on the best-fit semi-major axis from Galfit 
# COLUMN 6	[-]	best-fit Sersic index from Galfit
# COLUMN 7	[-]	uncertainty on the best-fit Sersic index from Galfit
# COLUMN 8	[-]	best-fit axis ratio from Galfit
# COLUMN 9	[-]	uncertainty on the best-fit axis ratio from Galfit
# COLUMN 10	[deg]	best-fit position angle from Galfit 
# COLUMN 11	[deg]	uncertainty on the best-fit position angle from Galfit
# COLUMN 12	[-]	quality flag (see description in Section 3.2.3)
#
GalaxyID,galfit_lmstar,galfit_dlmstar,galfit_re,galfit_dre,galfit_n,galfit_dn,galfit_q,galfit_dq,galfit_PA,galfit_dPA,flag
9397256,10.137,0.02,4.379,0.354,2.9059,0.27,0.5622,0.02,-15.8844,2.22,0
9400187,10.474,0.004,3.053,0.06,2.0299,0.08,0.7067,0.01,-26.928600000000017,1.53,0
9401632,10.162,0.008,2.273,0.045,1.4332,0.1,0.7263,0.02,65.6088,2.7,0
9402698,10.308,0.004,3.433,0.06,1.0668,0.04,0.5371,0.01,-46.659400000000005,0.94,0
9404308,10.438,0.02,10.485,0.89,2.7636,0.17,0.8003,0.03,86.2924,4.89,0
9406027,10.328,0.02,6.316,0.573,3.2168,0.24,0.8903,0.03,22.227000000000004,9.57,0
9407315,10.358,0.008,5.073,0.166,1.6126,0.06,0.6826,0.01,72.9104,1.9,0
9409132,10.061,0.008,2.809,0.075,0.9954,0.06,0.7854,0.02,-24.984800000000007,4.02,0
9410625,10.208,0.008,3.715,0.09,1.2022,0.05,0.4653,0.01,13.442899999999995,0.97,0
9411960,10.084,0.016,4.178,0.241,1.7168,0.13,0.8006,0.03,-56.757000000000005,5.82,0
9413479,10.253,0.008,3.432,0.083,1.243,0.05,0.6765,0.01,-13.027600000000007,1.85,0
9414771,10.195,0.012,3.213,0.151,2.5054,0.2,0.5357,0.02,-1.7866999999999962,1.6,0
9416366,10.266,0.004,2.961,0.053,1.1091,0.05,0.6259,0.01,-28.81880000000001,1.38,0
9418215,10.374,0.016,7.44,0.513,2.4723,0.14,0.8688,0.03,-77.1377,7.25,0
9419560,10.21,0.012,2.927,0.173,3.0039,0.26,0.7967,0.03,67.4307,4.75,0
9420822,10.236,0.012,3.41,0.158,2.5923,0.19,0.5297,0.02,41.3836,1.47,0
9422456,10.213,0.012,4.152,0.196,2.3274,0.16,0.4224,0.01,43.791,1.09,0
9423955,10.205,0.012,3.289,0.128,2.0468,0.14,0.6219,0.02,23.430800000000005,1.95,0
9425388,10.243,0.024,6.784,0.694,3.3492,0.29,0.5533,0.02,83.6185,2.06,0
9427537,10.374,0.016,6.523,0.46,3.474,0.22,0.4271,0.01,18.620400000000004,1.0,0
9429066,10.333,0.004,2.725,0.045,1.3934,0.06,0.7104,0.01,71.4459,1.78,0
9430664,10.487,0.004,2.951,0.038,1.7409,0.07,0.3868,0.01,-31.57990000000001,0.49,0
9432094,10.093,0.016,3.541,0.188,1.7708,0.13,0.9312,0.03,6.658900000000003,17.33,0
9434708,10.407,0.008,5.65,0.151,1.6041,0.06,0.4721,0.01,-60.595699999999994,0.81,0
9435793,10.525,0.004,2.946,0.023,0.8848,0.02,0.4641,0.0,-1.557799999999986,0.46,0
9437929,10.618,0.0,2.295,0.023,1.6974,0.06,0.4174,0.01,-3.372099999999989,0.43,0
9440186,10.248,0.012,2.771,0.121,2.7631,0.21,0.6599,0.02,-64.9541,2.24,0
9441221,10.28,0.02,6.197,0.482,2.9444,0.21,0.5706,0.02,-88.7058,1.89,0
9443124,10.75,0.0,2.15,0.008,0.5877,0.02,0.4025,0.0,-63.0373,0.28,0
9446777,10.811,0.008,4.143,0.181,5.9911,0.22,0.6358,0.01,34.8252,0.91,0
9449133,10.391,0.008,3.921,0.106,1.605,0.06,0.9266,0.02,79.991,8.63,0
9450455,10.538,0.004,2.91,0.045,2.1023,0.08,0.5639,0.01,36.4462,0.8,0
9451828,10.383,0.004,3.164,0.038,1.2784,0.05,0.3581,0.01,68.18639999999999,0.5,0
9452955,10.572,0.004,4.354,0.075,1.5203,0.04,0.7516,0.01,-5.86160000000001,1.54,0
9454254,10.358,0.004,2.926,0.038,1.19,0.04,0.5548,0.01,3.517399999999995,0.92,0
9455775,10.379,0.008,2.631,0.083,3.0744,0.19,0.5691,0.01,-7.085100000000011,1.29,0
9457298,10.65,0.004,2.299,0.023,2.0482,0.06,0.6526,0.01,77.4591,0.87,0
9459876,10.695,0.004,5.452,0.075,1.3321,0.02,0.6247,0.01,-45.31360000000001,0.73,0
9461188,10.32,0.008,3.159,0.083,1.677,0.08,0.8513,0.02,-55.5274,4.37,0
9463308,10.468,0.008,3.891,0.098,2.0271,0.07,0.6923,0.01,78.4104,1.52,0
9464627,10.402,0.008,3.752,0.158,2.7524,0.14,0.7579,0.02,-85.38550000000001,2.62,0
9466655,10.285,0.012,4.845,0.234,2.2567,0.13,0.5959,0.02,-63.8635,1.71,0
9467752,10.19,0.012,4.333,0.219,1.9661,0.13,0.6786,0.02,-62.701899999999995,2.68,0
9469843,10.121,0.016,4.654,0.256,1.901,0.14,0.5492,0.02,-46.4023,1.93,0
9470683,10.498,0.004,2.965,0.03,1.2298,0.04,0.4305,0.01,72.1572,0.49,0
9471659,10.408,0.008,4.283,0.128,2.1929,0.1,0.4196,0.01,-86.6066,0.7,0
9473362,10.526,0.008,6.773,0.264,2.5922,0.1,0.4555,0.01,39.9962,0.74,0
9474587,10.413,0.004,2.467,0.045,1.8922,0.08,0.9441,0.02,-54.180499999999995,10.13,0
9475625,10.457,0.008,4.845,0.166,2.1053,0.08,0.7682,0.01,-13.665599999999984,2.43,0
9476462,10.316,0.012,4.824,0.226,2.4242,0.14,0.5124,0.01,-10.81049999999999,1.23,0
9477644,10.02,0.016,4.672,0.286,1.8036,0.16,0.4155,0.02,-65.67660000000001,1.51,0
9478262,10.17,0.016,3.72,0.226,2.4056,0.19,0.762,0.03,-35.05760000000001,4.12,0
9479186,10.48,0.004,3.239,0.053,1.4636,0.04,0.7965,0.01,70.1451,2.12,0
9481539,10.023,0.016,2.098,0.128,2.9541,0.4,0.82,0.04,45.2339,7.73,0
9482506,10.237,0.004,2.304,0.038,1.5475,0.1,0.7459,0.02,81.3995,2.61,0
9483124,10.073,0.016,4.751,0.279,1.7419,0.13,0.5816,0.02,-54.2808,2.36,0
9483781,10.023,0.016,3.528,0.188,1.5841,0.13,0.759,0.03,73.57900000000001,4.82,0
9484896,10.205,0.036,5.613,1.086,5.6192,0.74,0.7169,0.04,20.310000000000002,4.63,0
9485865,9.975,0.024,4.153,0.354,1.8663,0.19,0.9657,0.05,12.751999999999995,50.31,0
9487818,10.092,0.008,2.98,0.075,1.2719,0.09,0.5007,0.02,83.0446,1.38,0
9488374,10.172,0.012,2.493,0.136,3.3654,0.34,0.6116,0.02,-74.4226,2.37,0
9489651,10.094,0.012,4.393,0.219,1.6329,0.11,0.6115,0.02,29.929000000000002,2.38,0
9490150,10.13,0.012,2.44,0.106,2.6025,0.26,0.6599,0.03,45.4485,2.79,0
9490638,10.162,0.008,2.526,0.09,2.444,0.21,0.5786,0.02,89.7383,1.89,0
9492779,10.032,0.008,2.056,0.06,1.5727,0.15,0.9297,0.03,-82.2784,16.17,0
9493313,10.034,0.016,4.658,0.302,1.8407,0.16,0.538,0.02,32.0824,2.23,0
9498013,11.194,0.004,7.04,0.098,3.49,0.04,0.6418,0.0,4.969999999999999,0.42,0
9508203,10.831,0.004,4.786,0.106,3.3061,0.08,0.5405,0.01,-39.759600000000006,0.53,0
9512114,11.121,0.004,8.327,0.143,3.1617,0.05,0.7156,0.01,-34.40039999999999,0.68,0
9517737,10.231,0.008,3.152,0.09,1.6659,0.09,0.6549,0.02,-11.704999999999984,1.94,0
9519366,10.597,0.008,6.054,0.196,2.0979,0.06,0.9742,0.02,47.085,21.82,0
9521793,10.707,0.004,4.702,0.075,1.7442,0.03,0.8901,0.01,-48.351,3.2,0
9526568,10.998,0.008,6.418,0.332,7.0174,0.22,0.9279,0.01,-56.60900000000001,4.6,0
9530300,10.508,0.0,1.486,0.023,1.8244,0.09,0.4765,0.01,78.0814,0.72,0
9532695,10.942,0.0,3.436,0.015,1.3688,0.02,0.507,0.0,-33.868300000000005,0.28,0
9537912,10.61,0.004,5.65,0.113,2.1476,0.06,0.288,0.0,-28.683300000000003,0.31,0
9539938,10.415,0.008,3.062,0.068,2.1158,0.1,0.6189,0.01,52.2814,1.25,0
9542933,10.522,0.016,7.754,0.565,4.4036,0.25,0.3728,0.01,3.8307999999999964,0.7,0
9544766,10.588,0.004,3.715,0.06,1.662,0.04,0.6465,0.01,53.4662,0.93,0
9546367,10.69,0.004,4.678,0.075,2.2884,0.06,0.3742,0.0,42.9979,0.35,0
9549226,10.614,0.004,3.613,0.075,2.1644,0.06,0.7759,0.01,-89.7479,1.71,0
9550846,10.369,0.008,6.336,0.249,2.2285,0.11,0.3139,0.01,-1.2119000000000142,0.58,0
9552227,10.501,0.012,5.907,0.369,4.1379,0.23,0.4429,0.01,69.6725,0.84,0
9554090,10.69,0.012,4.786,0.271,5.1768,0.23,0.8243,0.01,19.5967,2.78,0
9556291,10.563,0.0,1.874,0.023,1.9692,0.08,0.4292,0.01,-28.102900000000005,0.54,0
9557493,10.384,0.004,2.677,0.045,2.0206,0.1,0.437,0.01,56.6436,0.73,0
9560556,10.454,0.004,2.841,0.038,1.5905,0.06,0.505,0.01,29.5473,0.71,0
9561734,10.335,0.004,1.519,0.03,1.4855,0.09,0.9595,0.01,66.416,15.35,0
9562860,10.353,0.012,5.946,0.219,1.4917,0.06,0.8368,0.02,65.9628,4.7,0
9563813,10.371,0.004,3.639,0.083,1.591,0.06,0.5836,0.01,-41.53960000000001,1.12,0
9565394,10.261,0.004,2.079,0.038,1.326,0.08,0.6918,0.01,-65.6307,1.88,0
9566509,10.304,0.008,3.831,0.121,1.7043,0.08,0.677,0.01,55.6798,1.89,0
9567313,10.095,0.024,3.88,0.437,3.4586,0.41,0.7792,0.04,-41.30160000000001,6.16,0
9568004,10.073,0.004,1.577,0.045,1.3272,0.14,0.7526,0.02,1.4604999999999961,3.7,0
9569032,10.21,0.012,3.691,0.166,2.2204,0.15,0.5532,0.02,-16.727100000000007,1.58,0
9573817,10.915,0.0,2.363,0.015,2.3342,0.04,0.8741,0.01,4.184600000000003,1.77,0
9578505,11.155,0.004,6.118,0.098,3.5267,0.05,0.6771,0.0,67.2407,0.53,0
9599139,10.308,0.012,3.941,0.166,2.1716,0.12,0.7948,0.02,-62.9371,3.63,0
9600762,10.321,0.012,5.399,0.264,2.2426,0.12,0.6007,0.02,-71.4223,1.69,0
9602575,10.015,0.012,3.634,0.181,1.3702,0.1,0.8307,0.03,-64.007,7.13,0
9603520,10.274,0.008,4.469,0.166,1.6985,0.08,0.6577,0.02,14.930899999999994,1.99,0
9604696,10.296,0.004,3.006,0.053,1.2924,0.06,0.5457,0.01,-3.6902999999999793,1.04,0
9606058,10.071,0.008,2.375,0.068,1.3962,0.11,0.9057,0.03,-38.252700000000004,10.66,0
9607627,10.187,0.012,3.322,0.136,2.0241,0.14,0.6451,0.02,-53.8142,2.2,0
9609023,10.123,0.028,6.926,0.724,2.2101,0.21,0.9205,0.04,-86.9941,20.66,0
9610281,10.166,0.016,6.252,0.362,1.694,0.11,0.5936,0.02,-38.80629999999999,2.29,0
9612643,10.4,0.028,11.804,1.214,2.7672,0.2,0.843,0.03,0.3166999999999973,7.56,0
9614142,10.282,0.012,6.091,0.271,1.9843,0.11,0.3743,0.01,-28.303699999999992,0.84,0
9615539,10.221,0.012,3.356,0.128,1.7668,0.1,0.9633,0.02,-23.5942,24.61,0
9618714,10.348,0.016,6.082,0.377,2.9218,0.18,0.4906,0.01,40.3965,1.21,0
9620151,10.187,0.016,6.041,0.415,2.4197,0.18,0.4126,0.02,30.4165,1.24,0
9621246,10.479,0.004,5.219,0.075,0.9411,0.03,0.5439,0.01,83.8181,0.75,0
9622391,10.409,0.012,8.995,0.452,2.3831,0.12,0.3216,0.01,54.0235,0.63,0
9623845,10.327,0.016,4.39,0.264,2.7901,0.17,0.9695,0.03,-47.30369999999999,30.02,0
9625361,10.145,0.008,2.695,0.06,1.0133,0.05,0.7951,0.02,-50.2252,3.56,0
9627417,10.214,0.004,2.35,0.038,1.3069,0.08,0.6981,0.02,-16.53,2.1,0
9628492,10.433,0.004,4.124,0.09,1.5528,0.05,0.6025,0.01,22.097099999999998,1.08,0
9630012,10.36,0.02,8.867,0.603,2.1519,0.13,0.7437,0.02,-14.453900000000004,3.72,0
9631595,10.039,0.012,3.502,0.158,1.7523,0.15,0.4618,0.02,56.7017,1.55,0
9632386,10.027,0.02,4.52,0.354,1.9828,0.18,0.7515,0.03,7.1571,5.4,0
9634680,10.35,0.012,3.616,0.181,2.8769,0.17,0.8293,0.02,-36.06270000000001,4.4,0
9636080,10.083,0.012,3.493,0.173,1.796,0.14,0.7292,0.03,22.3014,3.79,0
9637444,10.316,0.012,6.041,0.256,1.6852,0.08,0.6872,0.02,-6.453199999999981,2.36,0
9639907,10.003,0.012,2.324,0.09,1.6989,0.17,0.8829,0.03,-26.4666,10.46,0
9641081,10.227,0.016,5.019,0.347,2.4758,0.18,0.7529,0.03,35.5199,3.95,0
9642759,10.319,0.004,3.185,0.053,1.2136,0.05,0.5654,0.01,-16.632599999999996,1.06,0
9644309,10.199,0.024,4.917,0.55,3.8915,0.4,0.644,0.03,63.8087,2.97,0
9648217,10.266,0.004,2.24,0.038,1.7856,0.12,0.5645,0.01,-41.7808,1.32,0
9651174,9.989,0.016,5.15,0.324,1.4279,0.12,0.5917,0.03,71.8183,2.89,0
9652694,10.205,0.012,4.66,0.188,1.6737,0.09,0.5038,0.01,-79.78790000000001,1.34,0
9653951,10.309,0.008,4.197,0.151,1.6622,0.07,0.9111,0.02,-25.831999999999994,8.74,0
9654901,10.166,0.008,3.443,0.083,1.1865,0.06,0.5124,0.01,0.8782999999999959,1.2,0
9658285,10.332,0.024,9.805,0.844,2.3222,0.16,0.8219,0.03,-35.654300000000006,6.63,0
9659442,10.33,0.012,5.266,0.211,1.7233,0.08,0.7719,0.02,-23.703000000000003,3.26,0
9661081,10.19,0.016,7.206,0.407,1.5812,0.1,0.5739,0.02,-83.5505,2.14,0
9662332,10.084,0.012,4.976,0.204,1.3762,0.09,0.3618,0.01,80.08,1.01,0
9664035,10.191,0.008,3.799,0.113,1.2458,0.06,0.6541,0.02,8.221100000000007,2.0,0
9665097,10.26,0.008,5.552,0.173,1.5318,0.07,0.3002,0.01,-16.79340000000002,0.59,0
9666768,10.403,0.012,5.203,0.219,2.3972,0.11,0.5574,0.01,44.5017,1.22,0
9668254,10.377,0.012,6.074,0.226,1.7455,0.07,0.6538,0.01,-68.6565,1.81,0
9669715,10.098,0.004,2.434,0.045,1.0057,0.08,0.4836,0.01,66.9109,1.2,0
9670967,10.291,0.008,5.704,0.188,1.2527,0.05,0.7074,0.02,-23.856300000000005,2.46,0
9672292,10.077,0.008,3.038,0.083,1.1092,0.07,0.649,0.02,48.1815,2.25,0
9673327,10.29,0.008,6.345,0.166,1.2544,0.05,0.2893,0.01,-78.1601,0.52,0
9674774,10.17,0.016,3.424,0.271,3.6355,0.37,0.5265,0.02,-73.9301,1.92,0
9675845,10.362,0.016,7.222,0.49,2.4716,0.15,0.8485,0.03,-77.9231,6.23,0
9677268,9.988,0.02,3.765,0.256,1.7089,0.15,0.8694,0.04,65.8281,11.02,0
9678376,10.479,0.004,4.413,0.09,1.3114,0.03,0.8471,0.01,-85.1372,3.22,0
9679559,10.293,0.012,5.839,0.256,1.6007,0.08,0.8314,0.02,-18.377999999999986,5.18,0
9681629,10.163,0.016,5.163,0.317,1.766,0.12,0.8911,0.03,63.9679,10.81,0
9683063,10.364,0.008,6.21,0.211,1.8165,0.08,0.389,0.01,-40.57740000000001,0.72,0
9684480,10.447,0.004,1.769,0.023,1.82,0.09,0.5355,0.01,-9.042500000000018,0.88,0
9685743,10.251,0.016,6.744,0.46,2.4742,0.17,0.4568,0.02,-60.03190000000001,1.32,0
9686960,10.038,0.016,2.86,0.196,2.3164,0.24,0.9549,0.04,24.994299999999996,31.2,0
9688295,10.476,0.004,4.541,0.083,1.7235,0.05,0.3206,0.01,15.863399999999999,0.4,0
9690756,10.297,0.008,4.678,0.136,1.2185,0.05,0.8539,0.02,-35.62479999999999,4.98,0
9693100,10.362,0.02,8.095,0.603,2.3422,0.14,0.9576,0.03,-14.752399999999994,26.34,0
9694151,10.334,0.004,3.555,0.068,1.3353,0.05,0.4923,0.01,-49.43520000000001,0.83,0
9695681,10.193,0.004,1.475,0.038,1.6044,0.14,0.7525,0.02,-41.739000000000004,3.12,0
9696945,10.077,0.008,2.755,0.075,1.053,0.06,0.774,0.02,-46.77539999999999,3.72,0
9698917,10.297,0.012,6.198,0.302,2.0628,0.11,0.4913,0.01,-82.7711,1.23,0
9700341,10.344,0.008,5.318,0.151,1.501,0.06,0.4568,0.01,-53.04429999999999,0.84,0
9702111,10.183,0.016,4.99,0.332,2.3255,0.17,0.6353,0.02,87.6942,2.56,0
9704380,10.245,0.008,2.883,0.075,1.3503,0.06,0.9098,0.02,-23.201599999999985,8.03,0
9705531,10.205,0.012,5.342,0.271,2.0678,0.13,0.4309,0.01,-54.8017,1.15,0
9706646,10.288,0.012,3.432,0.151,2.2522,0.13,0.9426,0.02,72.71770000000001,14.78,0
9708149,10.244,0.008,2.679,0.068,1.6205,0.09,0.7294,0.02,9.152199999999993,2.46,0
9709797,10.185,0.016,4.545,0.332,2.7383,0.22,0.6105,0.02,-42.447,2.34,0
9711437,10.354,0.004,3.158,0.068,1.5127,0.06,0.7688,0.01,-21.45150000000001,2.36,0
9712821,10.122,0.008,3.589,0.106,1.2612,0.07,0.473,0.01,15.345600000000005,1.21,0
9714040,10.114,0.008,2.129,0.053,1.6207,0.14,0.8052,0.02,-63.6769,4.63,0
9715326,10.114,0.012,4.791,0.196,1.4238,0.09,0.4687,0.01,-64.2189,1.36,0
9716328,10.184,0.008,4.609,0.166,1.4609,0.08,0.4797,0.01,-65.25829999999999,1.21,0
9720429,10.146,0.004,2.516,0.038,1.0061,0.07,0.5128,0.01,-49.772999999999996,1.18,0
9722530,10.068,0.012,3.216,0.158,1.7341,0.14,0.8635,0.03,46.872,8.32,0
9724896,10.288,0.02,7.627,0.626,2.8581,0.21,0.4964,0.02,81.1529,1.53,0
9726407,10.16,0.008,3.086,0.106,1.5864,0.1,0.7914,0.02,-59.4225,4.07,0
9728536,10.47,0.008,4.975,0.151,1.8429,0.06,0.7887,0.01,-38.487300000000005,2.61,0
9729690,10.21,0.02,5.725,0.482,2.8024,0.23,0.644,0.03,46.2175,2.75,0
9730697,10.192,0.012,4.964,0.211,1.9304,0.12,0.3401,0.01,-28.853800000000007,0.84,0
9731857,10.349,0.008,4.032,0.121,1.7881,0.08,0.6469,0.01,-33.216999999999985,1.59,0
9733376,10.316,0.008,3.921,0.098,1.5392,0.06,0.4674,0.01,-52.26830000000001,0.86,0
9735078,10.317,0.004,2.191,0.045,2.0311,0.12,0.8228,0.02,50.5006,3.67,0
9737383,10.065,0.024,4.415,0.43,2.8708,0.31,0.5994,0.03,-66.2133,2.95,0
9738646,10.022,0.016,7.503,0.392,1.1993,0.09,0.2883,0.01,20.669799999999995,0.97,0
9739792,10.562,0.008,4.336,0.196,3.7249,0.17,0.7437,0.01,21.0445,2.0,0
9741348,10.114,0.008,2.309,0.045,1.134,0.08,0.8202,0.02,64.4834,4.46,0
9742670,10.037,0.012,3.97,0.196,1.5875,0.12,0.5034,0.02,42.6422,1.78,0
9743799,10.2,0.012,4.033,0.173,2.1577,0.14,0.4386,0.01,33.3294,1.13,0
9744961,10.095,0.012,3.336,0.151,1.5684,0.11,0.9049,0.03,85.1929,11.46,0
9746294,10.315,0.004,2.86,0.053,1.2924,0.05,0.7524,0.01,62.112700000000004,2.17,0
9747706,10.383,0.004,2.735,0.045,1.416,0.05,0.867,0.01,-18.824399999999997,3.97,0
9748723,10.273,0.016,5.91,0.362,2.0824,0.13,0.861,0.03,-68.8576,7.27,0
9750064,10.311,0.016,6.267,0.422,2.8496,0.19,0.487,0.02,5.648399999999995,1.31,0
9751346,10.258,0.004,4.607,0.098,1.1597,0.05,0.3173,0.01,-61.2907,0.56,0
9752527,10.298,0.012,5.65,0.286,2.4154,0.14,0.4318,0.01,-14.076799999999992,1.02,0
9753783,10.332,0.012,7.096,0.286,1.9241,0.09,0.3249,0.01,33.2682,0.65,0
9755128,10.33,0.052,17.124,3.792,4.0526,0.49,0.6864,0.04,-27.777299999999997,4.77,0
9756071,10.163,0.02,4.485,0.332,2.4899,0.2,0.7963,0.03,43.0981,5.43,0
9756947,10.218,0.02,5.451,0.49,3.0846,0.26,0.6629,0.03,-4.143900000000002,2.95,0
9758421,10.109,0.012,4.887,0.241,1.3279,0.08,0.8084,0.03,-23.1832,5.82,0
9759527,10.269,0.012,3.842,0.181,2.2823,0.14,0.77,0.02,56.3061,3.46,0
9760963,10.219,0.016,4.975,0.286,2.3216,0.16,0.5222,0.02,-71.6242,1.56,0
9762290,10.248,0.012,3.316,0.151,2.4983,0.17,0.6541,0.02,24.3848,2.17,0
9763692,10.291,0.004,2.643,0.045,1.3298,0.06,0.6574,0.01,14.126599999999996,1.54,0
9764634,10.294,0.012,4.505,0.181,1.9422,0.1,0.6523,0.02,-65.3013,1.93,0
9766117,10.308,0.008,3.629,0.121,2.3692,0.14,0.3947,0.01,0.22440000000000282,0.81,0
9767427,10.119,0.008,2.436,0.06,1.6995,0.14,0.5954,0.02,37.6648,1.94,0
9768388,10.062,0.02,3.674,0.324,2.8605,0.32,0.6785,0.03,-52.63409999999999,3.83,0
9769666,10.385,0.004,3.734,0.083,1.7848,0.07,0.4128,0.01,71.41159999999999,0.66,0
9771108,10.517,0.004,3.51,0.053,1.5307,0.04,0.6078,0.01,29.083799999999997,0.9,0
9772600,10.13,0.012,4.128,0.196,1.577,0.1,0.7791,0.02,-58.79769999999999,4.45,0
9773937,10.134,0.012,4.181,0.181,1.7648,0.12,0.4575,0.02,-16.036400000000015,1.31,0
9775887,10.088,0.016,3.691,0.211,1.8117,0.14,0.9217,0.03,65.7054,15.64,0
9777731,10.251,0.008,3.018,0.09,1.7056,0.09,0.8856,0.02,80.4452,6.7,0
9779253,10.344,0.008,4.596,0.143,1.9294,0.09,0.4422,0.01,-42.026700000000005,0.83,0
9781463,10.224,0.016,3.993,0.256,2.549,0.18,0.895,0.03,2.2373000000000047,9.75,0
9782789,10.42,0.016,6.319,0.445,3.0272,0.18,0.9408,0.03,-61.904399999999995,14.9,0
9786061,10.061,0.032,4.385,0.618,3.7079,0.49,0.7698,0.04,-57.6356,6.65,0
9787367,10.337,0.012,7.403,0.302,1.7926,0.08,0.3749,0.01,57.0082,0.77,0
9788483,10.356,0.004,4.628,0.106,1.5399,0.06,0.3363,0.01,-58.626400000000004,0.53,0
9789622,10.359,0.016,5.148,0.324,3.0537,0.19,0.7209,0.02,52.8188,2.7,0
9790974,10.283,0.004,2.626,0.038,1.5159,0.09,0.4947,0.01,36.1179,0.96,0
9792408,10.138,0.016,4.635,0.271,1.8925,0.13,0.6895,0.02,82.4965,3.2,0
9793595,10.315,0.012,6.096,0.332,2.2881,0.13,0.5997,0.02,-67.8277,1.8,0
9794573,10.095,0.012,3.528,0.143,1.2341,0.07,0.9968,0.03,-12.111800000000017,341.46,0
9796768,10.071,0.024,4.24,0.392,2.6352,0.27,0.7877,0.04,-60.5326,6.34,0
9798320,10.266,0.036,11.904,1.824,3.2727,0.33,0.6815,0.04,11.762699999999995,4.24,0
9799268,10.402,0.008,4.957,0.151,1.5579,0.06,0.8873,0.02,-83.4154,5.89,0
9801619,10.121,0.008,2.536,0.083,1.5615,0.11,0.9009,0.03,85.8353,9.65,0
9803025,10.113,0.028,4.195,0.633,4.7374,0.65,0.5883,0.03,-58.014399999999995,3.04,0
9804192,10.205,0.008,3.684,0.106,1.5895,0.09,0.3835,0.01,-81.3793,0.83,0
9805593,10.267,0.012,4.943,0.181,1.5653,0.07,0.6608,0.02,54.6548,2.08,0
9806843,10.24,0.004,2.754,0.045,1.173,0.06,0.5526,0.01,57.4979,1.14,0
9808391,10.387,0.008,5.055,0.188,1.8405,0.08,0.8362,0.02,88.8651,4.21,0
9809641,10.2,0.004,2.995,0.06,1.0583,0.05,0.6628,0.01,75.9149,1.8,0
9812402,10.22,0.012,2.873,0.121,2.2249,0.15,0.9855,0.03,79.4306,65.52,0
9813652,10.079,0.016,3.624,0.249,2.4209,0.23,0.6554,0.03,-75.24510000000001,3.14,0
9815879,10.524,0.004,4.578,0.09,1.9599,0.06,0.3403,0.01,-55.8194,0.41,0
9817539,10.149,0.024,6.684,0.603,2.505,0.22,0.5398,0.02,-67.7814,2.21,0
9821193,10.187,0.016,3.465,0.211,2.6449,0.21,0.7974,0.03,20.6777,4.88,0
9822660,10.331,0.012,6.114,0.302,2.1092,0.11,0.6231,0.02,-59.5432,1.85,0
9824021,10.064,0.008,2.198,0.053,1.3739,0.12,0.8901,0.03,-66.35810000000001,9.14,0
9827336,10.303,0.004,3.124,0.06,1.3654,0.06,0.5914,0.01,0.9103999999999957,1.21,0
9828841,10.101,0.02,4.45,0.392,2.8225,0.28,0.5858,0.03,-57.3661,2.58,0
9830239,10.163,0.02,4.4,0.369,2.7873,0.25,0.8084,0.03,-35.023300000000006,6.06,0
9831288,10.052,0.02,4.54,0.4,2.5749,0.27,0.5531,0.03,-15.648300000000006,2.52,0
9834052,10.103,0.012,3.617,0.166,1.5931,0.11,0.7667,0.02,53.3367,4.21,0
9835510,10.307,0.008,4.57,0.106,0.8926,0.04,0.951,0.02,-34.5069,14.41,0
9837200,10.125,0.012,3.118,0.151,2.249,0.2,0.5616,0.02,-38.7997,1.95,0
9839173,10.183,0.008,2.487,0.06,1.9517,0.15,0.5551,0.02,29.762999999999998,1.58,0
9840060,10.257,0.004,3.271,0.068,1.2018,0.05,0.5556,0.01,-18.421699999999987,1.14,0
9842936,10.256,0.02,6.156,0.528,3.0982,0.24,0.5687,0.02,48.8357,1.99,0
9845893,10.426,0.008,3.572,0.098,2.0346,0.08,0.7779,0.01,-19.314400000000006,2.47,0
9847065,10.175,0.004,2.634,0.053,1.0357,0.05,0.8209,0.02,50.1503,3.91,0
9848106,10.392,0.016,10.983,0.671,2.3514,0.13,0.34,0.01,69.0337,0.77,0
9849525,10.223,0.012,5.763,0.234,1.584,0.08,0.4424,0.01,-83.0704,1.09,0
9851671,10.106,0.012,3.306,0.166,1.8256,0.14,0.9309,0.03,16.037899999999993,16.41,0
9854114,10.139,0.02,4.769,0.362,2.3686,0.2,0.7453,0.03,-23.862300000000005,4.43,0
9857344,10.421,0.008,6.829,0.234,2.2392,0.09,0.2528,0.01,83.9114,0.42,0
9858663,10.319,0.012,4.942,0.234,2.3615,0.13,0.5444,0.01,-76.8377,1.36,0
9860152,10.201,0.016,5.61,0.369,2.0902,0.14,0.7697,0.03,27.0285,4.57,0
9861181,10.249,0.008,2.729,0.075,1.674,0.09,0.9026,0.02,73.38980000000001,7.74,0
9863676,10.12,0.008,2.921,0.068,0.9609,0.05,0.6339,0.01,7.103499999999997,1.82,0
9865665,10.27,0.004,3.008,0.06,1.6094,0.09,0.4748,0.01,-7.547200000000004,0.94,0
